2024-08-19,Keyboard,2004.62,Bangalore,CUST00271,4
2024-01-02,Headphones,1496.59,Hyderabad,CUST00815,3
2024-01-11,Webcam,3296.28,Ahmedabad,CUST00321,5
2024-02-07,Webcam,3711.62,Delhi,CUST00014,2
2024-01-08,Monitor,3900.47,Chennai,CUST00886,4
2024-12-13,Scanner,3375.22,Hyderabad,CUST00418,4
2024-02-22,Scanner,3182.41,Bangalore,CUST00576,1
2024-04-22,Headphones,2562.8,Mumbai,CUST00300,4
2024-12-30,Monitor,1756.78,Bangalore,CUST00589,4
2024-09-04,Headphones,1893.05,Delhi,CUST00264,5
2024-12-12,Keyboard,647.14,Kolkata,CUST00067,2
2024-12-22,Scanner,2729.5,Delhi,CUST00881,1
2024-09-24,Mouse,972.38,Kolkata,CUST00591,3
2024-09-19,Headphones,4168.92,Kolkata,CUST00270,1
2024-07-28,Webcam,3369.62,Pune,CUST00675,3
2024-05-09,Keyboard,4521.45,Kolkata,CUST00451,4
2024-09-30,Scanner,4314.31,Delhi,CUST00908,2
2024-07-26,Scanner,4400.57,Delhi,CUST00782,4
2024-07-04,Printer,4665.86,Delhi,CUST00588,5
2024-10-31,Mouse,3411.46,Bangalore,CUST00061,1
2024-03-22,Keyboard,602.26,Mumbai,CUST00995,1
2024-05-03,Printer,3647.09,Kolkata,CUST00128,3
2024-09-20,Mouse,3909.87,Bangalore,CUST00905,5
2024-05-26,Webcam,2523.74,Delhi,CUST00855,4
2024-07-06,Keyboard,1882.92,Hyderabad,CUST00502,1
2024-09-23,Printer,3109.15,Bangalore,CUST00347,5
2024-01-16,Scanner,2556.05,Delhi,CUST00408,1
2024-01-11,Monitor,3278.6,Hyderabad,CUST00058,2
2024-05-01,Mouse,3859.1,Mumbai,CUST00986,3
2024-10-12,Headphones,2491.05,Ahmedabad,CUST00648,3
2024-08-25,Webcam,1152.02,Bangalore,CUST00406,5
2024-05-14,Monitor,4999.62,Pune,CUST00032,2
2024-11-07,Mouse,2961.59,Mumbai,CUST00526,2
2024-04-12,Laptop,840.78,Kolkata,CUST00092,2
2024-07-16,Keyboard,4619.04,Ahmedabad,CUST00191,1
2024-09-17,Mouse,4465.43,Hyderabad,CUST00313,2
2024-06-24,Mouse,1859.65,Ahmedabad,CUST00716,5
2024-06-22,Laptop,1905.19,Mumbai,CUST00357,4
2024-05-04,Keyboard,266.55,Hyderabad,CUST00891,4
2024-10-19,Headphones,1790.76,Hyderabad,CUST00252,2
2024-02-17,Printer,734.62,Chennai,CUST00448,2
2024-03-03,Keyboard,2517.44,Mumbai,CUST00421,1
2024-03-08,Printer,4246.9,Bangalore,CUST00011,2
2024-07-05,Laptop,2359.62,Delhi,CUST00657,1
2024-01-31,Webcam,141.23,Pune,CUST00566,1
2024-12-14,Keyboard,4766.94,Pune,CUST00242,2
2024-10-12,Monitor,2521.99,Kolkata,CUST00560,1
2024-01-23,Webcam,2081.41,Mumbai,CUST00658,5
2024-08-17,Monitor,3953.5,Hyderabad,CUST00162,3
2024-05-30,Mouse,4507.36,Mumbai,CUST00385,2
2024-05-11,Printer,1966.87,Hyderabad,CUST00993,1
2024-05-30,Webcam,1642.72,Ahmedabad,CUST00396,2
2024-06-05,Printer,4646.12,Kolkata,CUST00525,4
2024-10-02,Printer,2237.36,Hyderabad,CUST00147,5
2024-03-04,Webcam,1353.73,Pune,CUST00314,4
2024-12-04,Scanner,1162.29,Pune,CUST00088,3
2024-03-21,Keyboard,2949.05,Delhi,CUST00345,1
2024-12-16,Webcam,3585.85,Mumbai,CUST00974,3
2024-05-26,Keyboard,4625.33,Pune,CUST00067,4
2024-06-10,Monitor,2604.61,Mumbai,CUST00834,4
2024-05-17,Laptop,3977.53,Bangalore,CUST00037,4
2024-12-16,Monitor,4398.28,Mumbai,CUST00388,3
2024-05-24,Headphones,3396.65,Mumbai,CUST00416,3
2024-12-29,Keyboard,4177.58,Ahmedabad,CUST00356,3
2024-07-05,Printer,2867.18,Ahmedabad,CUST00986,1
2024-11-26,Laptop,3783.09,Ahmedabad,CUST00386,5
2024-06-12,Scanner,1519.52,Chennai,CUST00800,2
2024-08-07,Mouse,2188.08,Bangalore,CUST00903,4
2024-04-14,Headphones,1626.37,Kolkata,CUST00256,4
2024-10-09,Headphones,371.32,Hyderabad,CUST00364,4
2024-09-30,Keyboard,1803.83,Bangalore,CUST00204,3
2024-03-13,Scanner,369.85,Bangalore,CUST00840,3
2024-03-02,Mouse,4276.18,Hyderabad,CUST00994,2
2024-06-12,Monitor,1522.12,Ahmedabad,CUST00083,4
2024-02-08,Headphones,3058.04,Pune,CUST00834,4
2024-06-13,Printer,265.34,Hyderabad,CUST00102,4
2024-09-04,Webcam,1610.55,Chennai,CUST00024,4
2024-03-05,Printer,3703.65,Mumbai,CUST00747,2
2024-05-23,Laptop,2437.91,Bangalore,CUST00608,3
2024-10-31,Mouse,2109.37,Chennai,CUST00545,1
2024-05-27,Printer,3319.93,Mumbai,CUST00333,4
2024-09-27,Printer,2261.95,Ahmedabad,CUST00653,3
2024-12-16,Mouse,3055.88,Ahmedabad,CUST00929,5
2024-08-08,Laptop,1300.12,Chennai,CUST00912,1
2024-03-06,Printer,2972.66,Chennai,CUST00145,5
2024-02-24,Webcam,162.4,Kolkata,CUST00175,4
2024-07-30,Monitor,3219.56,Pune,CUST00362,5
2024-05-14,Scanner,3237.76,Hyderabad,CUST00351,3
2024-10-05,Keyboard,586.62,Chennai,CUST00039,3
2024-09-30,Printer,639.21,Mumbai,CUST00479,3
2024-02-05,Keyboard,4742.44,Delhi,CUST00054,5
2024-04-16,Scanner,1240.53,Mumbai,CUST00232,2
2024-07-22,Printer,1998.92,Chennai,CUST00274,4
2024-04-14,Laptop,2760.7,Mumbai,CUST00652,2
2024-06-23,Scanner,3584.64,Bangalore,CUST00967,3
2024-06-08,Webcam,1236.95,Bangalore,CUST00373,1
2024-06-02,Scanner,2878.68,Pune,CUST00193,5
2024-09-18,Webcam,4953.99,Delhi,CUST00710,1
2024-11-17,Mouse,2584.67,Delhi,CUST00796,1
2024-11-26,Headphones,3701.82,Hyderabad,CUST00343,4
2024-10-10,Laptop,3102.75,Hyderabad,CUST00433,5
2024-01-09,Mouse,2672.28,Kolkata,CUST00741,3
2024-08-22,Headphones,894.18,Ahmedabad,CUST00381,1
2024-07-01,Monitor,301.04,Ahmedabad,CUST00318,1
2024-02-15,Mouse,3067.2,Delhi,CUST00142,2
2024-06-06,Webcam,2882.41,Delhi,CUST00632,5
2024-06-06,Webcam,4776.02,Chennai,CUST00879,1
2024-03-03,Monitor,2811.17,Chennai,CUST00451,2
2024-01-23,Keyboard,2312.22,Pune,CUST00760,5
2024-02-23,Headphones,2294.0,Pune,CUST00343,5
2024-01-16,Keyboard,2896.15,Kolkata,CUST00595,5
2024-02-17,Printer,1448.79,Ahmedabad,CUST00410,4
2024-08-04,Laptop,1934.45,Hyderabad,CUST00679,2
2024-02-16,Monitor,4556.6,Hyderabad,CUST00466,5
2024-09-10,Headphones,3453.99,Delhi,CUST00514,1
2024-02-16,Webcam,602.94,Hyderabad,CUST00102,4
2024-04-13,Printer,2746.92,Bangalore,CUST00827,2
2024-11-25,Mouse,4389.8,Pune,CUST00755,5
2024-03-02,Laptop,3408.11,Bangalore,CUST00113,1
2024-06-09,Webcam,1050.24,Pune,CUST00351,2
2024-05-15,Scanner,1285.59,Mumbai,CUST00425,1
2024-01-10,Monitor,2918.75,Pune,CUST00683,5
2024-06-11,Printer,1070.03,Hyderabad,CUST00145,1
2024-02-08,Laptop,1817.97,Kolkata,CUST00162,4
2024-02-26,Mouse,2829.95,Bangalore,CUST00016,3
2024-05-13,Printer,4980.26,Ahmedabad,CUST00623,5
2024-05-22,Keyboard,265.12,Delhi,CUST00034,4
2024-05-21,Webcam,2611.99,Delhi,CUST00892,5
2024-08-06,Keyboard,1085.66,Kolkata,CUST00736,1
2024-01-03,Laptop,564.99,Chennai,CUST00214,1
2024-03-23,Printer,3553.15,Hyderabad,CUST00895,4
2024-09-24,Laptop,1062.62,Delhi,CUST00711,2
2024-12-16,Printer,528.45,Ahmedabad,CUST00881,1
2024-05-05,Printer,3303.48,Hyderabad,CUST00890,3
2024-08-23,Headphones,1965.61,Chennai,CUST00920,1
2024-05-07,Laptop,3198.84,Delhi,CUST00579,1
2024-04-10,Keyboard,592.08,Chennai,CUST00014,2
2024-09-01,Webcam,4568.91,Bangalore,CUST00853,4
2024-05-26,Headphones,2849.52,Kolkata,CUST00983,5
2024-01-14,Laptop,3320.35,Delhi,CUST00896,4
2024-05-02,Monitor,2902.77,Delhi,CUST00923,4
2024-07-02,Monitor,4342.7,Ahmedabad,CUST00667,2
2024-06-18,Printer,3489.91,Hyderabad,CUST00242,3
2024-03-17,Webcam,3889.9,Chennai,CUST00731,2
2024-05-21,Headphones,4086.88,Kolkata,CUST00977,1
2024-08-17,Printer,117.54,Kolkata,CUST00108,2
2024-02-23,Printer,3990.95,Mumbai,CUST00983,3
2024-09-13,Scanner,2172.98,Pune,CUST00908,5
2024-06-08,Scanner,3691.83,Pune,CUST00148,4
2024-04-19,Keyboard,2031.85,Mumbai,CUST00079,4
2024-10-19,Headphones,2982.36,Mumbai,CUST00575,1
2024-01-11,Keyboard,3143.64,Kolkata,CUST00871,4
2024-11-22,Mouse,1714.4,Kolkata,CUST00223,3
2024-12-10,Monitor,4023.6,Mumbai,CUST00500,2
2024-03-14,Mouse,3046.73,Bangalore,CUST00150,1
2024-07-22,Monitor,3822.03,Ahmedabad,CUST00167,5
2024-08-20,Headphones,988.77,Delhi,CUST00317,3
2024-05-12,Laptop,2959.44,Bangalore,CUST00892,1
2024-09-16,Scanner,1503.9,Mumbai,CUST00300,5
2024-05-06,Scanner,4277.95,Ahmedabad,CUST00012,5
2024-02-09,Monitor,2302.98,Pune,CUST00182,5
2024-05-20,Laptop,334.06,Mumbai,CUST00883,1
2024-02-11,Printer,3407.64,Chennai,CUST00336,3
2024-07-03,Printer,2959.71,Chennai,CUST00665,5
2024-09-25,Keyboard,2847.4,Chennai,CUST00507,4
2024-01-28,Printer,3891.41,Ahmedabad,CUST00644,5
2024-03-07,Webcam,1329.45,Mumbai,CUST00857,5
2024-02-18,Headphones,2751.71,Ahmedabad,CUST00097,1
2024-05-02,Scanner,1543.46,Delhi,CUST00329,1
2024-05-28,Scanner,4911.59,Hyderabad,CUST00897,4
2024-12-09,Keyboard,1543.79,Bangalore,CUST00877,5
2024-08-04,Keyboard,183.61,Delhi,CUST00522,3
2024-10-01,Webcam,4807.56,Ahmedabad,CUST00416,2
2024-08-15,Keyboard,2607.65,Hyderabad,CUST00953,2
2024-05-05,Laptop,3740.22,Delhi,CUST00793,4
2024-03-17,Webcam,1771.48,Pune,CUST00978,4
2024-03-15,Laptop,2965.19,Kolkata,CUST00183,4
2024-12-25,Keyboard,4021.15,Delhi,CUST00432,5
2024-03-20,Printer,4061.41,Kolkata,CUST00567,4
2024-01-26,Scanner,3867.47,Ahmedabad,CUST00280,2
2024-06-26,Webcam,3879.77,Delhi,CUST00366,2
2024-06-11,Scanner,4471.07,Bangalore,CUST00713,2
2024-12-25,Mouse,3354.95,Ahmedabad,CUST00606,3
2024-08-30,Printer,1414.93,Mumbai,CUST00896,1
2024-01-22,Keyboard,3420.78,Pune,CUST00116,4
2024-07-11,Keyboard,2213.12,Mumbai,CUST00491,1
2024-02-28,Keyboard,2412.37,Delhi,CUST00381,3
2024-01-12,Printer,2097.79,Hyderabad,CUST00479,5
2024-05-28,Keyboard,2299.41,Hyderabad,CUST00860,4
2024-12-20,Printer,3513.03,Mumbai,CUST00833,2
2024-06-30,Scanner,1476.46,Bangalore,CUST00584,3
2024-07-07,Monitor,2637.54,Ahmedabad,CUST00265,1
2024-09-18,Monitor,272.99,Mumbai,CUST00859,1
2024-02-16,Scanner,2087.65,Bangalore,CUST00437,5
2024-08-13,Scanner,296.82,Kolkata,CUST00918,4
2024-10-29,Scanner,1531.38,Delhi,CUST00384,5
2024-09-24,Laptop,397.68,Mumbai,CUST00886,3
2024-12-07,Printer,3537.93,Ahmedabad,CUST00571,2
2024-08-25,Monitor,4458.08,Chennai,CUST00208,3
2024-12-22,Printer,212.67,Pune,CUST00802,3
2024-05-18,Laptop,2670.88,Kolkata,CUST00024,4
2024-08-01,Mouse,536.69,Mumbai,CUST00844,1
2024-09-20,Laptop,3569.05,Delhi,CUST00873,3
2024-06-26,Webcam,2994.3,Bangalore,CUST00650,1
2024-07-12,Scanner,452.16,Ahmedabad,CUST00849,2
2024-11-23,Headphones,903.81,Ahmedabad,CUST00918,2
2024-12-27,Laptop,2285.3,Ahmedabad,CUST00022,1
2024-09-20,Keyboard,2553.33,Ahmedabad,CUST00586,1
2024-09-17,Scanner,2870.36,Chennai,CUST00798,2
2024-06-27,Webcam,2791.66,Pune,CUST00460,5
2024-10-22,Monitor,1504.12,Chennai,CUST00754,5
2024-10-01,Scanner,2443.07,Mumbai,CUST00795,3
2024-06-22,Webcam,1905.46,Hyderabad,CUST00744,2
2024-10-12,Scanner,2785.83,Bangalore,CUST00050,3
2024-04-14,Mouse,3392.41,Hyderabad,CUST00255,1
2024-07-15,Laptop,4790.56,Chennai,CUST00014,1
2024-02-05,Monitor,698.69,Kolkata,CUST00271,4
2024-11-12,Laptop,1559.99,Mumbai,CUST00226,3
2024-12-22,Scanner,267.51,Mumbai,CUST00840,2
2024-12-23,Mouse,1908.83,Mumbai,CUST00580,3
2024-05-10,Printer,3038.53,Delhi,CUST00867,3
2024-09-03,Laptop,1787.19,Mumbai,CUST00276,5
2024-12-12,Keyboard,3644.91,Kolkata,CUST00289,4
2024-03-17,Keyboard,1673.24,Ahmedabad,CUST00986,4
2024-07-28,Laptop,4105.28,Hyderabad,CUST00951,5
2024-05-16,Monitor,1309.65,Hyderabad,CUST00645,4
2024-02-24,Printer,2915.2,Ahmedabad,CUST00812,3
2024-08-25,Headphones,2049.28,Ahmedabad,CUST00491,3
2024-01-19,Laptop,4161.27,Hyderabad,CUST00983,3
2024-08-25,Monitor,1993.99,Chennai,CUST00984,2
2024-04-17,Printer,2673.17,Hyderabad,CUST00617,4
2024-06-16,Keyboard,2073.11,Ahmedabad,CUST00745,5
2024-04-17,Laptop,707.35,Pune,CUST00095,2
2024-07-14,Webcam,545.7,Mumbai,CUST00085,4
2024-06-07,Laptop,682.01,Hyderabad,CUST00544,5
2024-05-11,Webcam,946.55,Delhi,CUST00627,5
2024-11-22,Laptop,2696.44,Ahmedabad,CUST00662,2
2024-06-10,Headphones,2821.28,Mumbai,CUST00489,3
2024-04-17,Printer,1936.69,Bangalore,CUST00156,2
2024-04-07,Scanner,327.36,Bangalore,CUST00147,3
2024-05-08,Monitor,3866.16,Kolkata,CUST00334,4
2024-01-20,Headphones,1161.52,Mumbai,CUST00399,2
2024-09-11,Laptop,2840.76,Pune,CUST00540,3
2024-05-03,Printer,3919.62,Bangalore,CUST00075,1
2024-09-16,Laptop,523.21,Bangalore,CUST00404,2
2024-04-22,Scanner,889.49,Bangalore,CUST00449,2
2024-10-28,Laptop,4389.2,Bangalore,CUST00701,5
2024-07-18,Mouse,2782.57,Chennai,CUST00122,1
2024-07-05,Scanner,2356.99,Ahmedabad,CUST00131,2
2024-05-08,Mouse,179.94,Kolkata,CUST00122,2
2024-04-20,Mouse,2339.11,Ahmedabad,CUST00639,3
2024-12-03,Monitor,4163.86,Ahmedabad,CUST00912,1
2024-03-14,Keyboard,3904.46,Hyderabad,CUST00775,2
2024-04-24,Laptop,2798.92,Bangalore,CUST00703,3
2024-02-03,Printer,1529.58,Delhi,CUST00069,5
2024-03-15,Webcam,2086.52,Mumbai,CUST00158,2
2024-10-28,Laptop,4262.14,Hyderabad,CUST00494,3
2024-12-29,Mouse,2077.93,Delhi,CUST00789,2
2024-06-05,Webcam,136.06,Bangalore,CUST00544,2
2024-08-13,Laptop,187.05,Pune,CUST00438,4
2024-08-19,Webcam,3717.66,Ahmedabad,CUST00857,4
2024-04-15,Keyboard,4129.09,Kolkata,CUST00257,4
2024-07-11,Mouse,4241.54,Ahmedabad,CUST00250,1
2024-08-13,Mouse,4782.52,Kolkata,CUST00924,3
2024-04-15,Mouse,3757.77,Chennai,CUST00413,3
2024-12-21,Scanner,2746.83,Kolkata,CUST00121,5
2024-08-17,Headphones,4146.16,Pune,CUST00699,4
2024-09-12,Keyboard,4374.76,Delhi,CUST00034,3
2024-04-09,Webcam,733.56,Kolkata,CUST00174,1
2024-11-12,Headphones,4164.26,Bangalore,CUST00418,3
2024-11-23,Keyboard,921.88,Ahmedabad,CUST00246,1
2024-03-12,Headphones,588.99,Pune,CUST00237,1
2024-04-10,Printer,2424.77,Mumbai,CUST00705,5
2024-06-25,Mouse,3617.36,Ahmedabad,CUST00087,4
2024-07-19,Headphones,544.8,Ahmedabad,CUST00106,4
2024-09-30,Webcam,1426.79,Ahmedabad,CUST00254,2
2024-01-07,Scanner,2399.68,Ahmedabad,CUST00956,4
2024-08-06,Printer,248.07,Mumbai,CUST00445,5
2024-04-13,Keyboard,2142.0,Chennai,CUST00170,1
2024-05-30,Scanner,781.49,Ahmedabad,CUST00054,4
2024-03-06,Scanner,1676.06,Hyderabad,CUST00900,2
2024-12-17,Keyboard,4718.53,Ahmedabad,CUST00871,4
2024-05-20,Laptop,4650.54,Mumbai,CUST00878,4
2024-09-10,Webcam,3192.97,Bangalore,CUST00713,3
2024-09-21,Headphones,1877.32,Mumbai,CUST00172,5
2024-08-21,Mouse,4485.32,Mumbai,CUST00868,3
2024-04-11,Webcam,1043.56,Bangalore,CUST00351,2
2024-01-22,Laptop,4086.48,Ahmedabad,CUST00474,1
2024-06-09,Printer,125.52,Delhi,CUST00430,2
2024-03-02,Laptop,3241.59,Ahmedabad,CUST00809,1
2024-10-12,Mouse,4049.05,Delhi,CUST00509,2
2024-11-10,Scanner,4618.86,Kolkata,CUST00922,1
2024-02-20,Printer,1617.84,Ahmedabad,CUST00688,5
2024-08-05,Laptop,1860.46,Kolkata,CUST00546,4
2024-04-17,Mouse,2559.75,Ahmedabad,CUST00752,2
2024-09-02,Monitor,4581.18,Mumbai,CUST00841,3
2024-02-26,Monitor,301.69,Hyderabad,CUST00062,2
2024-08-02,Printer,1748.85,Kolkata,CUST00460,2
2024-11-17,Mouse,3209.83,Chennai,CUST00235,5
2024-03-24,Webcam,4166.07,Kolkata,CUST00557,5
2024-03-11,Scanner,3859.9,Ahmedabad,CUST00292,1
2024-04-09,Mouse,883.42,Pune,CUST00976,3
2024-07-05,Keyboard,3706.4,Pune,CUST00448,5
2024-02-16,Scanner,4441.77,Mumbai,CUST00705,4
2024-10-25,Scanner,4005.1,Pune,CUST00399,2
2024-12-14,Mouse,4341.45,Kolkata,CUST00773,3
2024-03-21,Scanner,957.92,Pune,CUST00866,5
2024-10-07,Scanner,4181.5,Mumbai,CUST00434,5
2024-06-26,Mouse,957.13,Pune,CUST00608,5
2024-03-24,Headphones,4295.71,Bangalore,CUST00158,4
2024-03-26,Keyboard,2941.28,Mumbai,CUST00986,5
2024-08-21,Monitor,453.09,Pune,CUST00825,1
2024-12-19,Scanner,4871.07,Ahmedabad,CUST00227,4
2024-04-04,Laptop,4897.43,Hyderabad,CUST00652,1
2024-11-21,Scanner,3839.35,Mumbai,CUST00787,1
2024-02-01,Webcam,2331.42,Chennai,CUST00289,5
2024-05-05,Mouse,1601.04,Hyderabad,CUST00160,3
2024-07-01,Laptop,2694.54,Mumbai,CUST00595,1
2024-07-01,Keyboard,2570.81,Delhi,CUST00984,4
2024-07-12,Printer,2986.42,Mumbai,CUST00218,3
2024-02-11,Webcam,1460.19,Ahmedabad,CUST00204,5
2024-10-24,Scanner,4781.86,Kolkata,CUST00253,3
2024-10-19,Scanner,3763.37,Ahmedabad,CUST00615,1
2024-12-22,Mouse,3282.42,Chennai,CUST00768,1
2024-12-09,Headphones,4200.64,Chennai,CUST00882,4
2024-08-03,Laptop,163.04,Chennai,CUST00049,3
2024-10-04,Laptop,4817.91,Hyderabad,CUST00131,1
2024-08-10,Laptop,1845.36,Ahmedabad,CUST00367,3
2024-01-04,Headphones,1970.28,Pune,CUST00044,4
2024-03-07,Webcam,799.74,Hyderabad,CUST00146,1
2024-11-22,Headphones,1778.88,Mumbai,CUST00868,3
2024-03-22,Keyboard,2908.39,Ahmedabad,CUST00489,4
2024-12-13,Printer,1262.33,Hyderabad,CUST00905,4
2024-06-26,Scanner,3130.57,Chennai,CUST00162,2
2024-03-17,Headphones,354.43,Pune,CUST00034,3
2024-02-15,Webcam,2583.95,Pune,CUST00071,1
2024-09-05,Laptop,2928.31,Mumbai,CUST00011,4
2024-03-06,Mouse,1233.46,Pune,CUST00435,4
2024-07-30,Headphones,4026.13,Ahmedabad,CUST00793,3
2024-02-05,Keyboard,3114.23,Kolkata,CUST00932,2
2024-01-07,Monitor,3336.24,Delhi,CUST00375,1
2024-05-25,Headphones,866.84,Bangalore,CUST00919,2
2024-02-10,Printer,3024.42,Bangalore,CUST00954,2
2024-02-16,Scanner,1158.15,Chennai,CUST00495,4
2024-12-10,Headphones,102.9,Delhi,CUST00620,1
2024-05-18,Monitor,324.09,Ahmedabad,CUST00941,3
2024-01-22,Keyboard,408.52,Mumbai,CUST00364,3
2024-02-20,Laptop,161.67,Pune,CUST00130,3
2024-08-16,Laptop,4303.67,Ahmedabad,CUST00921,3
2024-09-09,Printer,3516.49,Delhi,CUST00307,5
2024-01-19,Keyboard,1578.64,Hyderabad,CUST00582,5
2024-09-28,Monitor,3431.88,Mumbai,CUST00401,1
2024-02-04,Monitor,738.66,Kolkata,CUST00802,5
2024-07-23,Keyboard,722.4,Bangalore,CUST00201,2
2024-01-20,Scanner,4124.49,Chennai,CUST00217,4
2024-05-03,Printer,2972.41,Delhi,CUST00865,5
2024-11-22,Keyboard,466.85,Hyderabad,CUST00857,5
2024-06-01,Printer,3582.32,Pune,CUST00592,2
2024-09-18,Scanner,903.78,Hyderabad,CUST00107,3
2024-10-13,Headphones,4977.26,Hyderabad,CUST00073,2
2024-05-16,Headphones,1335.84,Pune,CUST00014,3
2024-02-12,Keyboard,3720.66,Pune,CUST00366,2
2024-09-29,Webcam,4464.3,Chennai,CUST00012,4
2024-03-22,Monitor,700.93,Delhi,CUST00695,3
2024-02-22,Scanner,4866.85,Ahmedabad,CUST00917,1
2024-03-27,Headphones,2459.96,Bangalore,CUST00456,4
2024-09-18,Laptop,2935.67,Ahmedabad,CUST00697,1
2024-02-26,Printer,2267.99,Delhi,CUST00555,5
2024-05-22,Scanner,484.81,Ahmedabad,CUST00728,2
2024-03-04,Mouse,2050.9,Bangalore,CUST00745,3
2024-07-21,Webcam,4499.27,Delhi,CUST00858,5
2024-07-25,Keyboard,4102.34,Bangalore,CUST00517,1
2024-10-13,Webcam,4458.72,Hyderabad,CUST00235,2
2024-06-10,Scanner,1297.1,Chennai,CUST00905,1
2024-09-26,Keyboard,3105.44,Mumbai,CUST00081,1
2024-07-25,Mouse,325.87,Mumbai,CUST00870,5
2024-11-12,Headphones,3469.51,Pune,CUST00689,2
2024-01-25,Keyboard,3377.77,Pune,CUST00564,2
2024-09-14,Webcam,754.21,Bangalore,CUST00901,1
2024-07-30,Webcam,924.94,Kolkata,CUST00272,2
2024-01-01,Monitor,3111.71,Chennai,CUST00805,4
2024-07-27,Headphones,791.28,Bangalore,CUST00885,5
2024-11-07,Headphones,3052.06,Pune,CUST00234,5
2024-12-11,Printer,2072.88,Mumbai,CUST00667,1
2024-07-06,Keyboard,171.94,Delhi,CUST00834,2
2024-05-29,Headphones,4575.76,Ahmedabad,CUST00301,2
2024-12-27,Printer,428.32,Kolkata,CUST00388,2
2024-09-15,Webcam,1055.91,Chennai,CUST00020,5
